18:24:05 new steering: 89, stabilized steering: 89, difference: 0 
18:24:10 new steering: 89, stabilized steering: 89, difference: 0 
18:24:10 new steering: 88, stabilized steering: 88, difference: 0 
18:24:10 new steering: 85, stabilized steering: 85, difference: 0 
18:24:10 new steering: 88, stabilized steering: 88, difference: 0 
18:24:10 new steering: 88, stabilized steering: 88, difference: 0 
18:24:10 new steering: 89, stabilized steering: 89, difference: 0 
18:24:10 new steering: 88, stabilized steering: 88, difference: 0 
18:24:10 new steering: 82, stabilized steering: 83, difference: 1 
18:24:10 new steering: 83, stabilized steering: 83, difference: 0 
18:24:10 new steering: 82, stabilized steering: 82, difference: 0 
18:24:11 new steering: 82, stabilized steering: 82, difference: 0 
18:24:11 new steering: 82, stabilized steering: 82, difference: 0 
18:24:11 new steering: 81, stabilized steering: 81, difference: 0 
18:24:11 new steering: 81, stabilized steering: 81, difference: 0 
18:24:11 new steering: 79, stabilized steering: 79, difference: 0 
18:24:11 new steering: 82, stabilized steering: 82, difference: 0 
18:24:11 new steering: 83, stabilized steering: 83, difference: 0 
18:24:11 new steering: 79, stabilized steering: 79, difference: 0 
18:24:11 new steering: 78, stabilized steering: 78, difference: 0 
18:24:11 new steering: 82, stabilized steering: 82, difference: 0 
18:24:11 new steering: 80, stabilized steering: 80, difference: 0 
18:24:11 new steering: 81, stabilized steering: 81, difference: 0 
18:24:11 new steering: 76, stabilized steering: 76, difference: 0 
18:24:11 new steering: 75, stabilized steering: 75, difference: 0 
18:24:12 new steering: 80, stabilized steering: 80, difference: 0 
18:24:12 new steering: 77, stabilized steering: 77, difference: 0 
18:24:12 new steering: 67, stabilized steering: 72, difference: 5 
18:24:12 new steering: 67, stabilized steering: 67, difference: 0 
18:24:12 new steering: 70, stabilized steering: 70, difference: 0 
18:24:12 new steering: 63, stabilized steering: 65, difference: 2 
18:24:12 new steering: 62, stabilized steering: 62, difference: 0 
18:24:12 new steering: 57, stabilized steering: 57, difference: 0 
18:24:12 new steering: 58, stabilized steering: 58, difference: 0 
18:24:12 new steering: 58, stabilized steering: 58, difference: 0 
18:24:12 new steering: 57, stabilized steering: 57, difference: 0 
18:24:12 new steering: 57, stabilized steering: 57, difference: 0 
18:24:13 new steering: 58, stabilized steering: 58, difference: 0 
18:24:13 new steering: 59, stabilized steering: 59, difference: 0 
18:24:13 new steering: 59, stabilized steering: 59, difference: 0 
18:24:13 new steering: 62, stabilized steering: 62, difference: 0 
18:24:13 new steering: 66, stabilized steering: 66, difference: 0 
18:24:13 new steering: 65, stabilized steering: 65, difference: 0 
18:24:13 new steering: 67, stabilized steering: 67, difference: 0 
18:24:13 new steering: 66, stabilized steering: 66, difference: 0 
18:24:13 new steering: 68, stabilized steering: 68, difference: 0 
18:24:13 new steering: 68, stabilized steering: 68, difference: 0 
18:24:13 new steering: 69, stabilized steering: 69, difference: 0 
18:24:13 new steering: 71, stabilized steering: 71, difference: 0 
18:24:13 new steering: 73, stabilized steering: 73, difference: 0 
18:24:13 new steering: 74, stabilized steering: 74, difference: 0 
18:24:13 new steering: 75, stabilized steering: 75, difference: 0 
18:24:14 new steering: 76, stabilized steering: 76, difference: 0 
18:24:14 new steering: 77, stabilized steering: 77, difference: 0 
18:24:14 new steering: 80, stabilized steering: 80, difference: 0 
18:24:14 new steering: 80, stabilized steering: 80, difference: 0 
18:24:14 new steering: 84, stabilized steering: 84, difference: 0 
18:24:14 new steering: 83, stabilized steering: 83, difference: 0 
18:24:14 new steering: 85, stabilized steering: 85, difference: 0 
18:24:14 new steering: 85, stabilized steering: 85, difference: 0 
18:24:14 new steering: 86, stabilized steering: 86, difference: 0 
18:24:14 new steering: 87, stabilized steering: 87, difference: 0 
18:24:14 new steering: 87, stabilized steering: 87, difference: 0 
18:24:14 new steering: 86, stabilized steering: 86, difference: 0 
18:24:14 new steering: 87, stabilized steering: 87, difference: 0 
18:24:15 new steering: 90, stabilized steering: 90, difference: 0 
18:24:15 new steering: 90, stabilized steering: 90, difference: 0 
18:24:15 new steering: 89, stabilized steering: 89, difference: 0 
18:24:15 new steering: 88, stabilized steering: 88, difference: 0 
18:24:15 new steering: 88, stabilized steering: 88, difference: 0 
18:24:15 new steering: 87, stabilized steering: 87, difference: 0 
18:24:15 new steering: 87, stabilized steering: 87, difference: 0 
18:24:15 new steering: 87, stabilized steering: 87, difference: 0 
18:24:15 new steering: 85, stabilized steering: 85, difference: 0 
18:24:15 new steering: 83, stabilized steering: 83, difference: 0 
18:24:15 new steering: 82, stabilized steering: 82, difference: 0 
18:24:15 new steering: 151, stabilized steering: 87, difference: 64 
18:24:16 new steering: 58, stabilized steering: 86, difference: 28 
18:24:16 new steering: 58, stabilized steering: 85, difference: 27 
18:24:16 new steering: 60, stabilized steering: 84, difference: 24 
18:24:16 new steering: 59, stabilized steering: 83, difference: 24 
18:24:16 new steering: 58, stabilized steering: 82, difference: 24 
18:24:16 new steering: 53, stabilized steering: 81, difference: 28 
18:24:16 new steering: 54, stabilized steering: 80, difference: 26 
18:24:16 new steering: 51, stabilized steering: 79, difference: 28 
18:24:16 new steering: 55, stabilized steering: 78, difference: 23 
18:24:16 new steering: 51, stabilized steering: 77, difference: 26 
18:24:16 new steering: 56, stabilized steering: 72, difference: 16 
18:24:16 new steering: 57, stabilized steering: 67, difference: 10 
18:24:17 new steering: 56, stabilized steering: 62, difference: 6 
18:24:17 new steering: 56, stabilized steering: 57, difference: 1 
18:24:17 new steering: 55, stabilized steering: 55, difference: 0 
18:24:17 new steering: 54, stabilized steering: 54, difference: 0 
18:24:17 new steering: 55, stabilized steering: 55, difference: 0 
18:24:17 new steering: 55, stabilized steering: 55, difference: 0 
18:24:17 new steering: 55, stabilized steering: 55, difference: 0 
18:24:17 new steering: 57, stabilized steering: 57, difference: 0 
18:24:17 new steering: 58, stabilized steering: 58, difference: 0 
18:24:17 new steering: 57, stabilized steering: 57, difference: 0 
18:24:17 new steering: 58, stabilized steering: 58, difference: 0 
18:24:17 new steering: 65, stabilized steering: 63, difference: 2 
18:24:18 new steering: 64, stabilized steering: 64, difference: 0 
18:24:18 new steering: 64, stabilized steering: 64, difference: 0 
18:24:18 new steering: 64, stabilized steering: 64, difference: 0 
18:24:18 new steering: 65, stabilized steering: 65, difference: 0 
18:24:18 new steering: 67, stabilized steering: 67, difference: 0 
18:24:18 new steering: 69, stabilized steering: 69, difference: 0 
18:24:18 new steering: 70, stabilized steering: 70, difference: 0 
18:24:18 new steering: 72, stabilized steering: 72, difference: 0 
18:24:18 new steering: 71, stabilized steering: 71, difference: 0 
18:24:18 new steering: 79, stabilized steering: 76, difference: 3 
18:24:18 new steering: 76, stabilized steering: 76, difference: 0 
18:24:18 new steering: 75, stabilized steering: 75, difference: 0 
18:24:19 new steering: 76, stabilized steering: 76, difference: 0 
18:24:19 new steering: 78, stabilized steering: 78, difference: 0 
18:24:19 new steering: 79, stabilized steering: 79, difference: 0 
18:24:19 new steering: 80, stabilized steering: 80, difference: 0 
18:24:19 new steering: 83, stabilized steering: 83, difference: 0 
18:24:19 new steering: 82, stabilized steering: 82, difference: 0 
18:24:19 new steering: 85, stabilized steering: 85, difference: 0 
18:24:19 new steering: 83, stabilized steering: 83, difference: 0 
18:24:19 new steering: 59, stabilized steering: 82, difference: 23 
18:24:19 new steering: 70, stabilized steering: 81, difference: 11 
18:24:19 new steering: 46, stabilized steering: 80, difference: 34 
18:24:20 new steering: 49, stabilized steering: 79, difference: 30 
18:24:20 new steering: 48, stabilized steering: 78, difference: 30 
18:24:20 new steering: 56, stabilized steering: 77, difference: 21 
18:24:20 new steering: 44, stabilized steering: 76, difference: 32 
18:24:20 new steering: 43, stabilized steering: 75, difference: 32 
18:24:20 new steering: 47, stabilized steering: 74, difference: 27 
18:24:20 new steering: 47, stabilized steering: 73, difference: 26 
18:24:20 new steering: 45, stabilized steering: 72, difference: 27 
18:24:20 new steering: 46, stabilized steering: 71, difference: 25 
18:24:20 new steering: 49, stabilized steering: 70, difference: 21 
18:24:21 new steering: 141, stabilized steering: 75, difference: 66 
18:24:21 new steering: 54, stabilized steering: 74, difference: 20 
18:24:21 new steering: 51, stabilized steering: 69, difference: 18 
18:24:21 new steering: 52, stabilized steering: 64, difference: 12 
18:24:21 new steering: 52, stabilized steering: 59, difference: 7 
18:24:21 new steering: 52, stabilized steering: 54, difference: 2 
18:24:21 new steering: 57, stabilized steering: 57, difference: 0 
18:24:21 new steering: 50, stabilized steering: 52, difference: 2 
18:24:21 new steering: 52, stabilized steering: 52, difference: 0 
18:24:21 new steering: 51, stabilized steering: 51, difference: 0 
18:24:21 new steering: 79, stabilized steering: 56, difference: 23 
18:24:22 new steering: 72, stabilized steering: 57, difference: 15 
18:24:22 new steering: 77, stabilized steering: 62, difference: 15 
18:24:22 new steering: 66, stabilized steering: 63, difference: 3 
18:24:22 new steering: 75, stabilized steering: 64, difference: 11 
18:24:22 new steering: 138, stabilized steering: 69, difference: 69 
18:24:22 new steering: 153, stabilized steering: 74, difference: 79 
18:24:22 new steering: 70, stabilized steering: 73, difference: 3 
18:24:22 new steering: 82, stabilized steering: 74, difference: 8 
18:24:22 new steering: 84, stabilized steering: 79, difference: 5 
18:24:22 new steering: 50, stabilized steering: 74, difference: 24 
18:24:23 new steering: 49, stabilized steering: 69, difference: 20 
18:24:23 new steering: 50, stabilized steering: 64, difference: 14 
18:24:23 new steering: 52, stabilized steering: 59, difference: 7 
18:24:23 new steering: 51, stabilized steering: 54, difference: 3 
18:24:23 new steering: 74, stabilized steering: 59, difference: 15 
18:24:23 new steering: 50, stabilized steering: 54, difference: 4 
18:24:23 new steering: 50, stabilized steering: 50, difference: 0 
18:24:23 new steering: 50, stabilized steering: 50, difference: 0 
18:24:23 new steering: 51, stabilized steering: 51, difference: 0 
18:24:23 new steering: 51, stabilized steering: 51, difference: 0 
18:24:23 new steering: 52, stabilized steering: 52, difference: 0 
18:24:24 new steering: 62, stabilized steering: 57, difference: 5 
18:24:24 new steering: 56, stabilized steering: 56, difference: 0 
18:24:24 new steering: 57, stabilized steering: 57, difference: 0 
18:24:24 new steering: 59, stabilized steering: 59, difference: 0 
18:24:24 new steering: 58, stabilized steering: 58, difference: 0 
18:24:24 new steering: 62, stabilized steering: 62, difference: 0 
18:24:24 new steering: 63, stabilized steering: 63, difference: 0 
18:24:24 new steering: 64, stabilized steering: 64, difference: 0 
18:24:24 new steering: 66, stabilized steering: 66, difference: 0 
18:24:24 new steering: 67, stabilized steering: 67, difference: 0 
18:24:24 new steering: 69, stabilized steering: 69, difference: 0 
18:24:24 new steering: 71, stabilized steering: 71, difference: 0 
18:24:25 new steering: 73, stabilized steering: 73, difference: 0 
18:24:25 new steering: 74, stabilized steering: 74, difference: 0 
18:24:25 new steering: 75, stabilized steering: 75, difference: 0 
18:24:25 new steering: 75, stabilized steering: 75, difference: 0 
18:24:25 new steering: 81, stabilized steering: 80, difference: 1 
18:24:25 new steering: 85, stabilized steering: 85, difference: 0 
18:24:25 new steering: 82, stabilized steering: 82, difference: 0 
18:24:25 new steering: 80, stabilized steering: 80, difference: 0 
18:24:25 new steering: 80, stabilized steering: 80, difference: 0 
18:24:25 new steering: 95, stabilized steering: 85, difference: 10 
18:24:25 new steering: 90, stabilized steering: 90, difference: 0 
18:24:25 new steering: 81, stabilized steering: 85, difference: 4 
18:24:25 new steering: 82, stabilized steering: 82, difference: 0 
18:24:26 new steering: 56, stabilized steering: 81, difference: 25 
18:24:26 new steering: 53, stabilized steering: 80, difference: 27 
18:24:26 new steering: 50, stabilized steering: 79, difference: 29 
18:24:26 new steering: 45, stabilized steering: 78, difference: 33 
18:24:26 new steering: 59, stabilized steering: 73, difference: 14 
18:24:26 new steering: 58, stabilized steering: 68, difference: 10 
18:24:26 new steering: 46, stabilized steering: 67, difference: 21 
18:24:26 new steering: 50, stabilized steering: 66, difference: 16 
18:24:26 new steering: 56, stabilized steering: 61, difference: 5 
18:24:26 new steering: 56, stabilized steering: 56, difference: 0 
18:24:26 new steering: 55, stabilized steering: 55, difference: 0 
18:24:27 new steering: 55, stabilized steering: 55, difference: 0 
18:24:27 new steering: 54, stabilized steering: 54, difference: 0 
18:24:27 new steering: 55, stabilized steering: 55, difference: 0 
18:24:27 new steering: 55, stabilized steering: 55, difference: 0 
18:24:27 new steering: 55, stabilized steering: 55, difference: 0 
18:24:27 new steering: 57, stabilized steering: 57, difference: 0 
18:24:27 new steering: 58, stabilized steering: 58, difference: 0 
18:24:27 new steering: 60, stabilized steering: 60, difference: 0 
18:24:27 new steering: 61, stabilized steering: 61, difference: 0 
18:24:27 new steering: 60, stabilized steering: 60, difference: 0 
18:24:27 new steering: 63, stabilized steering: 63, difference: 0 
18:24:27 new steering: 64, stabilized steering: 64, difference: 0 
18:24:27 new steering: 66, stabilized steering: 66, difference: 0 
18:24:28 new steering: 67, stabilized steering: 67, difference: 0 
18:24:28 new steering: 70, stabilized steering: 70, difference: 0 
18:24:28 new steering: 71, stabilized steering: 71, difference: 0 
18:24:28 new steering: 71, stabilized steering: 71, difference: 0 
18:24:28 new steering: 66, stabilized steering: 66, difference: 0 
18:24:28 new steering: 68, stabilized steering: 68, difference: 0 
18:24:28 new steering: 74, stabilized steering: 73, difference: 1 
18:24:28 new steering: 76, stabilized steering: 76, difference: 0 
18:24:28 new steering: 72, stabilized steering: 72, difference: 0 
18:24:28 new steering: 78, stabilized steering: 77, difference: 1 
18:24:28 new steering: 74, stabilized steering: 74, difference: 0 
18:24:28 new steering: 81, stabilized steering: 79, difference: 2 
18:24:29 new steering: 78, stabilized steering: 78, difference: 0 
18:24:29 new steering: 80, stabilized steering: 80, difference: 0 
18:24:29 new steering: 81, stabilized steering: 81, difference: 0 
18:24:29 new steering: 80, stabilized steering: 80, difference: 0 
18:24:29 new steering: 79, stabilized steering: 79, difference: 0 
18:24:29 new steering: 81, stabilized steering: 81, difference: 0 
18:24:29 new steering: 80, stabilized steering: 80, difference: 0 
18:24:29 new steering: 69, stabilized steering: 79, difference: 10 
18:24:29 new steering: 64, stabilized steering: 78, difference: 14 
18:24:29 new steering: 59, stabilized steering: 77, difference: 18 
18:24:29 new steering: 58, stabilized steering: 76, difference: 18 
18:24:29 new steering: 38, stabilized steering: 75, difference: 37 
18:24:30 new steering: 41, stabilized steering: 74, difference: 33 
18:24:30 new steering: 44, stabilized steering: 73, difference: 29 
18:24:30 new steering: 41, stabilized steering: 72, difference: 31 
18:24:30 new steering: 40, stabilized steering: 71, difference: 31 
18:24:30 new steering: 42, stabilized steering: 70, difference: 28 
18:24:30 new steering: 43, stabilized steering: 69, difference: 26 
18:24:30 new steering: 45, stabilized steering: 68, difference: 23 
18:24:30 new steering: 42, stabilized steering: 67, difference: 25 
18:24:30 new steering: 46, stabilized steering: 66, difference: 20 
18:24:30 new steering: 52, stabilized steering: 61, difference: 9 
18:24:30 new steering: 51, stabilized steering: 56, difference: 5 
18:24:31 new steering: 52, stabilized steering: 52, difference: 0 
18:24:31 new steering: 51, stabilized steering: 51, difference: 0 
18:24:31 new steering: 53, stabilized steering: 53, difference: 0 
18:24:31 new steering: 51, stabilized steering: 51, difference: 0 
18:24:31 new steering: 52, stabilized steering: 52, difference: 0 
18:24:31 new steering: 53, stabilized steering: 53, difference: 0 
18:24:31 new steering: 54, stabilized steering: 54, difference: 0 
18:24:31 new steering: 53, stabilized steering: 53, difference: 0 
18:24:31 new steering: 55, stabilized steering: 55, difference: 0 
18:24:31 new steering: 57, stabilized steering: 57, difference: 0 
18:24:31 new steering: 57, stabilized steering: 57, difference: 0 
18:24:31 new steering: 59, stabilized steering: 59, difference: 0 
18:24:31 new steering: 60, stabilized steering: 60, difference: 0 
18:24:32 new steering: 62, stabilized steering: 62, difference: 0 
18:24:32 new steering: 62, stabilized steering: 62, difference: 0 
18:24:32 new steering: 64, stabilized steering: 64, difference: 0 
18:24:32 new steering: 68, stabilized steering: 68, difference: 0 
18:24:32 new steering: 66, stabilized steering: 66, difference: 0 
18:24:32 new steering: 68, stabilized steering: 68, difference: 0 
18:24:32 new steering: 64, stabilized steering: 64, difference: 0 
18:24:32 new steering: 73, stabilized steering: 69, difference: 4 
18:24:32 new steering: 71, stabilized steering: 71, difference: 0 
18:24:32 new steering: 72, stabilized steering: 72, difference: 0 
18:24:32 new steering: 71, stabilized steering: 71, difference: 0 
18:24:32 new steering: 74, stabilized steering: 74, difference: 0 
18:24:32 new steering: 78, stabilized steering: 78, difference: 0 
18:24:32 new steering: 77, stabilized steering: 77, difference: 0 
18:24:33 new steering: 79, stabilized steering: 79, difference: 0 
18:24:33 new steering: 82, stabilized steering: 82, difference: 0 
18:24:33 new steering: 81, stabilized steering: 81, difference: 0 
18:24:33 new steering: 75, stabilized steering: 76, difference: 1 
18:24:33 new steering: 82, stabilized steering: 81, difference: 1 
18:24:33 new steering: 79, stabilized steering: 79, difference: 0 
18:24:33 new steering: 79, stabilized steering: 79, difference: 0 
18:24:33 new steering: 81, stabilized steering: 81, difference: 0 
18:24:33 new steering: 85, stabilized steering: 85, difference: 0 
18:24:33 new steering: 86, stabilized steering: 86, difference: 0 
18:24:33 new steering: 86, stabilized steering: 86, difference: 0 
18:24:33 new steering: 86, stabilized steering: 86, difference: 0 
18:24:33 new steering: 81, stabilized steering: 81, difference: 0 
18:24:33 new steering: 82, stabilized steering: 82, difference: 0 
18:24:34 new steering: 81, stabilized steering: 81, difference: 0 
18:24:34 new steering: 83, stabilized steering: 83, difference: 0 
18:24:34 new steering: 88, stabilized steering: 88, difference: 0 
18:24:34 new steering: 83, stabilized steering: 83, difference: 0 
18:24:34 new steering: 83, stabilized steering: 83, difference: 0 
18:24:34 new steering: 88, stabilized steering: 88, difference: 0 
18:24:34 new steering: 88, stabilized steering: 88, difference: 0 
18:24:34 new steering: 89, stabilized steering: 89, difference: 0 
18:24:34 new steering: 88, stabilized steering: 88, difference: 0 
18:24:34 new steering: 90, stabilized steering: 90, difference: 0 
18:24:34 new steering: 89, stabilized steering: 89, difference: 0 
18:24:34 new steering: 90, stabilized steering: 90, difference: 0 
18:24:34 new steering: 89, stabilized steering: 89, difference: 0 
18:24:34 new steering: 90, stabilized steering: 90, difference: 0 
18:24:34 new steering: 87, stabilized steering: 87, difference: 0 
18:24:34 new steering: 88, stabilized steering: 88, difference: 0 
18:24:35 new steering: 88, stabilized steering: 88, difference: 0 
18:24:35 new steering: 89, stabilized steering: 89, difference: 0 
18:24:35 new steering: 90, stabilized steering: 90, difference: 0 
18:24:35 new steering: 90, stabilized steering: 90, difference: 0 
18:24:35 new steering: 89, stabilized steering: 89, difference: 0 
18:24:35 new steering: 89, stabilized steering: 89, difference: 0 
18:24:35 new steering: 89, stabilized steering: 89, difference: 0 
18:24:35 new steering: 88, stabilized steering: 88, difference: 0 
18:24:35 new steering: 88, stabilized steering: 88, difference: 0 
18:24:35 new steering: 88, stabilized steering: 88, difference: 0 
18:24:35 new steering: 87, stabilized steering: 87, difference: 0 
18:24:35 new steering: 87, stabilized steering: 87, difference: 0 
18:24:35 new steering: 87, stabilized steering: 87, difference: 0 
18:24:35 new steering: 86, stabilized steering: 86, difference: 0 
18:24:36 new steering: 84, stabilized steering: 84, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:36 new steering: 85, stabilized steering: 85, difference: 0 
18:24:36 new steering: 84, stabilized steering: 84, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:36 new steering: 82, stabilized steering: 82, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:36 new steering: 81, stabilized steering: 81, difference: 0 
18:24:36 new steering: 82, stabilized steering: 82, difference: 0 
18:24:36 new steering: 82, stabilized steering: 82, difference: 0 
18:24:36 new steering: 81, stabilized steering: 81, difference: 0 
18:24:36 new steering: 83, stabilized steering: 83, difference: 0 
18:24:37 new steering: 83, stabilized steering: 83, difference: 0 
18:24:37 new steering: 81, stabilized steering: 81, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 79, stabilized steering: 79, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 80, stabilized steering: 80, difference: 0 
18:24:37 new steering: 79, stabilized steering: 79, difference: 0 
18:24:38 new steering: 80, stabilized steering: 80, difference: 0 
18:24:38 new steering: 81, stabilized steering: 81, difference: 0 
18:24:38 new steering: 80, stabilized steering: 80, difference: 0 
18:24:38 new steering: 81, stabilized steering: 81, difference: 0 
18:24:38 new steering: 81, stabilized steering: 81, difference: 0 
18:24:38 new steering: 82, stabilized steering: 82, difference: 0 
18:24:38 new steering: 80, stabilized steering: 80, difference: 0 
18:24:38 new steering: 80, stabilized steering: 80, difference: 0 
18:24:38 new steering: 79, stabilized steering: 79, difference: 0 
18:24:38 new steering: 84, stabilized steering: 84, difference: 0 
18:24:38 new steering: 84, stabilized steering: 84, difference: 0 
18:24:38 new steering: 81, stabilized steering: 81, difference: 0 
18:24:39 new steering: 84, stabilized steering: 84, difference: 0 
18:24:39 new steering: 79, stabilized steering: 79, difference: 0 
18:24:39 new steering: 82, stabilized steering: 82, difference: 0 
18:24:39 new steering: 83, stabilized steering: 83, difference: 0 
18:24:39 new steering: 75, stabilized steering: 78, difference: 3 
18:24:39 new steering: 62, stabilized steering: 77, difference: 15 
18:24:39 new steering: 45, stabilized steering: 76, difference: 31 
18:24:39 new steering: 49, stabilized steering: 75, difference: 26 
18:24:39 new steering: 53, stabilized steering: 74, difference: 21 
18:24:39 new steering: 48, stabilized steering: 73, difference: 25 
18:24:40 new steering: 51, stabilized steering: 68, difference: 17 
18:24:40 new steering: 50, stabilized steering: 63, difference: 13 
18:24:40 new steering: 50, stabilized steering: 58, difference: 8 
18:24:40 new steering: 51, stabilized steering: 53, difference: 2 
18:24:40 new steering: 52, stabilized steering: 52, difference: 0 
18:24:40 new steering: 50, stabilized steering: 50, difference: 0 
18:24:40 new steering: 49, stabilized steering: 49, difference: 0 
18:24:40 new steering: 50, stabilized steering: 50, difference: 0 
18:24:40 new steering: 50, stabilized steering: 50, difference: 0 
18:24:40 new steering: 51, stabilized steering: 51, difference: 0 
18:24:40 new steering: 51, stabilized steering: 51, difference: 0 
18:24:41 new steering: 53, stabilized steering: 53, difference: 0 
18:24:41 new steering: 54, stabilized steering: 54, difference: 0 
18:24:41 new steering: 56, stabilized steering: 56, difference: 0 
18:24:41 new steering: 56, stabilized steering: 56, difference: 0 
18:24:41 new steering: 59, stabilized steering: 59, difference: 0 
18:24:41 new steering: 60, stabilized steering: 60, difference: 0 
18:24:41 new steering: 61, stabilized steering: 61, difference: 0 
18:24:41 new steering: 63, stabilized steering: 63, difference: 0 
18:24:41 new steering: 63, stabilized steering: 63, difference: 0 
18:24:41 new steering: 66, stabilized steering: 66, difference: 0 
18:24:42 new steering: 68, stabilized steering: 68, difference: 0 
18:24:42 new steering: 70, stabilized steering: 70, difference: 0 
18:24:42 new steering: 71, stabilized steering: 71, difference: 0 
18:24:42 new steering: 75, stabilized steering: 75, difference: 0 
18:24:42 new steering: 76, stabilized steering: 76, difference: 0 
18:24:42 new steering: 79, stabilized steering: 79, difference: 0 
18:24:42 new steering: 78, stabilized steering: 78, difference: 0 
18:24:42 new steering: 77, stabilized steering: 77, difference: 0 
18:24:42 new steering: 78, stabilized steering: 78, difference: 0 
18:24:42 new steering: 78, stabilized steering: 78, difference: 0 
18:24:42 new steering: 85, stabilized steering: 83, difference: 2 
18:24:43 new steering: 61, stabilized steering: 82, difference: 21 
18:24:43 new steering: 60, stabilized steering: 81, difference: 21 
18:24:43 new steering: 82, stabilized steering: 82, difference: 0 
18:24:43 new steering: 60, stabilized steering: 81, difference: 21 
18:24:43 new steering: 56, stabilized steering: 80, difference: 24 
